Product_ID,Product_Name,Category,Brand,Price,Stock
PROD01291,Itaque,Fashion,Boat,32098.73,2383
PROD01292,Laboriosam,Grocery,Samsung,41174.69,1373
PROD01293,Veritatis,Fashion,Samsung,47650.14,2005
PROD01294,Eligendi,Grocery,Nike,29910.72,1935
PROD01295,Consequatur,Grocery,Boat,16862.01,1630
PROD01296,Non,Beauty,AmazonBasics,47489.88,3812
PROD01297,Temporibus,Electronics,Sony,18375.21,3737
PROD01298,Esse,Fashion,AmazonBasics,28520.21,2850
PROD01299,Vero,Beauty,Boat,40908.5,4718
PROD01300,Consequuntur,Books,AmazonBasics,35973.98,3149
PROD01301,Iure,Grocery,Boat,345.43,912
PROD01302,Suscipit,Electronics,AmazonBasics,8455.8,3088
PROD01303,Ea,Beauty,Nike,12102.31,1386
PROD01304,Officiis,Electronics,Nike,2226.88,324
PROD01305,Adipisci,Electronics,AmazonBasics,25825.42,4247
PROD01306,Quam,Home,Samsung,10079.39,3220
PROD01307,Ea,Beauty,Samsung,24829.62,2978
PROD01308,Ipsam,Fashion,Samsung,12785.81,1127
PROD01309,Distinctio,Books,Sony,10599.16,4169
PROD01310,Ullam,Grocery,Nike,36226.5,4253
PROD01311,Sapiente,Beauty,Nike,6779.75,2261
PROD01312,Doloribus,Grocery,Sony,37167.85,2937
PROD01313,Excepturi,Books,Boat,39715.34,4865
PROD01314,Ipsa,Electronics,Sony,32904.46,1758
PROD01315,Quod,Beauty,Sony,18375.72,2701
PROD01316,Nulla,Grocery,Samsung,44324.28,4430
PROD01317,Unde,Grocery,AmazonBasics,36478.74,313
PROD01318,Assumenda,Beauty,Sony,45444.56,1659
PROD01319,Consectetur,Beauty,Samsung,30876.83,3118
PROD01320,Nam,Home,Nike,18062.94,125
PROD01321,Doloribus,Fashion,Nike,37705.74,4194
PROD01322,Ullam,Home,AmazonBasics,2417.88,1707
PROD01323,Esse,Books,Samsung,18880.69,1420
PROD01324,Consectetur,Books,Samsung,10711.3,1430
PROD01325,Quis,Grocery,Boat,35733.34,646
PROD01326,Cupiditate,Home,AmazonBasics,13498.44,4192
PROD01327,Consequuntur,Home,Boat,1957.47,4184
PROD01328,Vel,Books,Sony,49262.93,961
PROD01329,Doloribus,Home,AmazonBasics,19780.29,1377
PROD01330,Blanditiis,Fashion,AmazonBasics,35391.41,1536
PROD01331,Architecto,Home,AmazonBasics,8860.11,3006
PROD01332,Mollitia,Beauty,Boat,2637.83,312
PROD01333,Eveniet,Beauty,Boat,38814.75,2334
PROD01334,Iusto,Beauty,Samsung,42206.53,3238
PROD01335,Delectus,Books,Samsung,18244.13,176
PROD01336,Ea,Beauty,Boat,21235.83,1583
PROD01337,At,Home,AmazonBasics,37462.74,2862
PROD01338,Delectus,Beauty,Samsung,35205.44,503
PROD01339,Mollitia,Beauty,Boat,20269.6,1641
PROD01340,Numquam,Books,Nike,48804.17,3026
PROD01341,Perspiciatis,Beauty,Nike,35982.9,4365
PROD01342,Doloribus,Electronics,Nike,16857.28,2844
PROD01343,Itaque,Home,Boat,48266.56,4874
PROD01344,Aliquid,Beauty,AmazonBasics,10890.05,1244
PROD01345,Rem,Beauty,Samsung,44810.6,488
PROD01346,Vitae,Books,Samsung,3835.69,2961
PROD01347,Est,Electronics,Sony,33728.4,3844
PROD01348,Eligendi,Books,Sony,48226.4,1244
PROD01349,Eveniet,Home,Samsung,40950.08,3712
PROD01350,Praesentium,Home,Boat,15410.02,4335
PROD01351,Quam,Beauty,Samsung,7134.33,1803
PROD01352,Quo,Grocery,Nike,3358.95,3297
PROD01353,Laborum,Electronics,AmazonBasics,40288.88,3849
PROD01354,Consectetur,Books,Nike,38463.87,3381
PROD01355,Culpa,Fashion,Sony,11660.35,4437
PROD01356,Molestiae,Books,Boat,11534.36,3072
PROD01357,Facilis,Books,Boat,24705.01,589
PROD01358,Eum,Electronics,Sony,34999.16,2519
PROD01359,Asperiores,Grocery,Samsung,12943.88,1253
PROD01360,Accusamus,Grocery,Sony,624.7,64
PROD01361,Ducimus,Grocery,AmazonBasics,24868.07,4792
PROD01362,Veritatis,Beauty,Sony,27923.98,956
PROD01363,Eveniet,Grocery,Nike,29246.84,4574
PROD01364,Quisquam,Electronics,AmazonBasics,44197.44,2194
PROD01365,Quasi,Books,Samsung,42853.39,3273
PROD01366,Dolorem,Electronics,Samsung,10539.85,3827
PROD01367,Unde,Beauty,Samsung,112.04,2020
PROD01368,Reprehenderit,Home,Samsung,29703.52,1954
PROD01369,Beatae,Beauty,Boat,15899.26,3024
PROD01370,Sit,Grocery,Boat,5094.43,1060
PROD01371,Labore,Home,AmazonBasics,43169.85,1227
PROD01372,Sequi,Fashion,Sony,45573.21,991
PROD01373,Excepturi,Grocery,Boat,30873.42,1698
PROD01374,Sapiente,Fashion,Nike,18857.07,4237
PROD01375,Necessitatibus,Books,Samsung,5072.0,931
PROD01376,Ad,Books,Samsung,1431.96,2869
PROD01377,Inventore,Beauty,Sony,22726.61,2980
PROD01378,Reiciendis,Grocery,Sony,6962.6,4254
PROD01379,Minus,Grocery,AmazonBasics,35688.86,2874
PROD01380,Dicta,Fashion,Sony,30273.6,4673
PROD01381,Dicta,Home,Sony,33087.33,3310
PROD01382,Quod,Electronics,Samsung,14681.45,1351
PROD01383,Doloremque,Grocery,Samsung,48491.7,3147
PROD01384,Repudiandae,Electronics,Nike,20527.52,3114
PROD01385,Neque,Beauty,Samsung,33945.11,1430
PROD01386,Esse,Books,AmazonBasics,18276.1,2609
PROD01387,Doloremque,Beauty,Samsung,5228.53,4636
PROD01388,Illo,Fashion,Boat,33137.22,1893
PROD01389,Sit,Home,Samsung,38776.25,344
PROD01390,Nam,Electronics,Nike,41641.69,4097
PROD01391,Officiis,Grocery,Boat,8644.36,1615
PROD01392,Nesciunt,Books,Nike,279.06,1300
PROD01393,Impedit,Electronics,Boat,42154.53,3102
PROD01394,Commodi,Fashion,Samsung,26798.93,1786
PROD01395,Labore,Books,Boat,18647.84,2380
PROD01396,Officiis,Electronics,Sony,25252.2,3393
PROD01397,Autem,Grocery,Samsung,48317.07,3887
PROD01398,Veritatis,Electronics,Sony,15979.07,3458
PROD01399,Laborum,Fashion,Samsung,9355.31,500
PROD01400,Quod,Beauty,Sony,3135.12,137
PROD01401,Eum,Grocery,Samsung,14314.33,4997
PROD01402,Quis,Beauty,AmazonBasics,42086.9,2468
PROD01403,Exercitationem,Electronics,Nike,15193.0,1863
PROD01404,Doloribus,Home,AmazonBasics,2568.3,2578
PROD01405,Nostrum,Electronics,Samsung,15102.84,4990
PROD01406,Quod,Home,Nike,5978.8,2035
PROD01407,Repellat,Grocery,Boat,7464.07,2216
PROD01408,Quaerat,Beauty,Boat,30192.21,175
PROD01409,Maiores,Home,Samsung,14751.31,4397
PROD01410,Deleniti,Beauty,Nike,10089.09,4395
PROD01411,Exercitationem,Books,AmazonBasics,9794.59,2021
PROD01412,Commodi,Books,Sony,895.02,4306
PROD01413,Commodi,Electronics,AmazonBasics,19500.3,3203
PROD01414,Earum,Books,Samsung,45090.01,89
PROD01415,Architecto,Beauty,Samsung,35347.56,258
PROD01416,Eos,Home,Nike,43377.46,3132
PROD01417,Deleniti,Beauty,Sony,1109.17,2065
PROD01418,Assumenda,Electronics,Sony,37941.2,598
PROD01419,Amet,Grocery,Nike,13059.29,2940
PROD01420,Exercitationem,Electronics,Nike,13383.07,4034
PROD01421,Molestiae,Beauty,Nike,29313.29,4377
PROD01422,Beatae,Beauty,AmazonBasics,39543.01,2121
PROD01423,Consequuntur,Books,Sony,46179.8,1895
PROD01424,Blanditiis,Electronics,Samsung,35875.71,2792
PROD01425,Alias,Fashion,Samsung,32429.04,3301
PROD01426,Quasi,Home,Samsung,12315.69,4051
PROD01427,Consectetur,Home,AmazonBasics,40257.17,1203
PROD01428,Non,Beauty,Samsung,35292.01,4526
PROD01429,Voluptate,Home,Boat,26550.18,2512
PROD01430,Dignissimos,Fashion,AmazonBasics,3830.12,1880
PROD01431,Accusamus,Electronics,Nike,35259.8,1884
PROD01432,Aliquid,Home,AmazonBasics,36317.83,3187
PROD01433,Cum,Electronics,Sony,17737.61,2194
PROD01434,Minima,Fashion,Sony,35446.87,4371
PROD01435,Nihil,Electronics,Sony,34533.9,1178
PROD01436,Libero,Fashion,Sony,37475.27,4246
PROD01437,Illum,Books,Samsung,5920.73,166
PROD01438,Aliquid,Beauty,Samsung,30460.98,787
PROD01439,Necessitatibus,Books,Samsung,15815.4,424
PROD01440,Repudiandae,Grocery,AmazonBasics,39706.05,401
PROD01441,Sint,Electronics,AmazonBasics,30938.52,3247
PROD01442,Molestias,Beauty,Samsung,30185.37,980
PROD01443,Cupiditate,Fashion,Sony,8392.83,358
PROD01444,Ipsa,Books,Sony,43563.99,4229
PROD01445,Corporis,Grocery,Sony,10618.8,968
PROD01446,Repellat,Fashion,Boat,11134.36,590
PROD01447,Exercitationem,Beauty,Boat,23471.57,2868
PROD01448,Consectetur,Books,Boat,2804.15,3732
PROD01449,Voluptatum,Home,Sony,17169.56,2223
PROD01450,Recusandae,Electronics,Sony,47917.25,3428
PROD01451,Illo,Fashion,Sony,496.5,2482
PROD01452,Laborum,Electronics,Samsung,9483.79,2763
PROD01453,Expedita,Home,Sony,32733.72,2303
PROD01454,Dolorum,Fashion,Nike,28455.4,2052
PROD01455,Quis,Fashion,Samsung,1126.19,230
PROD01456,Architecto,Beauty,Sony,21384.7,2074
PROD01457,Nisi,Home,Nike,31675.2,4479
PROD01458,Repellat,Books,Boat,5823.15,2414
PROD01459,Voluptate,Home,Samsung,46945.77,4356
PROD01460,Maxime,Electronics,Sony,34839.28,596
PROD01461,Iste,Electronics,Boat,40632.19,375
PROD01462,Consequuntur,Beauty,AmazonBasics,5707.33,4725
PROD01463,Quisquam,Fashion,Nike,41945.21,818
PROD01464,Accusantium,Electronics,Sony,15356.61,3654
PROD01465,Pariatur,Home,Samsung,1208.68,1112
PROD01466,Deleniti,Home,Boat,13368.91,102
PROD01467,Laboriosam,Beauty,Nike,21104.14,4837
PROD01468,Eveniet,Fashion,Sony,42269.76,222
PROD01469,In,Books,Sony,35841.35,3983
PROD01470,Accusamus,Beauty,Sony,15801.47,3885
PROD01471,Unde,Beauty,AmazonBasics,45003.05,43
PROD01472,Consequuntur,Home,Nike,39126.04,3111
PROD01473,Pariatur,Beauty,Boat,11751.01,3332
PROD01474,Doloremque,Home,Nike,32291.01,3598
PROD01475,Odit,Grocery,Boat,21257.28,4984
PROD01476,Assumenda,Fashion,Samsung,49624.09,213
PROD01477,Vel,Beauty,Boat,39894.19,3507
PROD01478,Vero,Home,Nike,14963.45,932
PROD01479,Asperiores,Fashion,Boat,13802.34,3981
PROD01480,Libero,Beauty,Boat,28640.59,712
PROD01481,Vel,Books,AmazonBasics,37873.78,1329
PROD01482,Quisquam,Electronics,Samsung,28129.53,2608
PROD01483,Praesentium,Home,Nike,18418.83,2116
PROD01484,Ullam,Fashion,Samsung,7714.59,1308
PROD01485,Quasi,Books,Sony,39391.34,4701
PROD01486,Quae,Home,Sony,9589.81,21
PROD01487,Explicabo,Home,Sony,41340.28,3125
PROD01488,Aliquam,Grocery,Nike,20440.08,3272
PROD01489,Repudiandae,Books,Samsung,22072.85,1891
PROD01490,Rem,Beauty,Boat,24322.01,4222
PROD01491,Ipsa,Beauty,Nike,21098.15,2809
PROD01492,Provident,Books,Sony,2167.09,1809
PROD01493,Sequi,Grocery,Samsung,48747.74,4242
PROD01494,Autem,Fashion,Samsung,25390.42,2175
PROD01495,Facere,Electronics,Boat,990.11,3288
PROD01496,Sint,Electronics,Nike,30402.84,784
PROD01497,Incidunt,Fashion,Sony,46046.29,2069
PROD01498,Dolorem,Books,Sony,49178.09,4975
PROD01499,Esse,Home,Samsung,28636.35,4131
PROD01500,Nobis,Beauty,Nike,15191.2,2948
PROD01501,Saepe,Books,Samsung,7997.88,4654
PROD01502,Asperiores,Books,Sony,34817.04,4475
PROD01503,Nam,Home,Boat,16718.42,2563
PROD01504,Similique,Electronics,Boat,34229.83,1455
PROD01505,Aliquid,Beauty,Nike,14563.02,1054
PROD01506,Velit,Books,Boat,34815.46,1791
PROD01507,Distinctio,Home,Boat,7906.34,776
PROD01508,Excepturi,Electronics,Sony,47398.4,2432
PROD01509,Placeat,Books,Nike,22938.62,916
PROD01510,Cupiditate,Home,AmazonBasics,43262.44,457
PROD01511,Reiciendis,Fashion,Sony,278.81,1843
PROD01512,Itaque,Grocery,Sony,5042.87,246
PROD01513,Ea,Grocery,AmazonBasics,13123.17,4388
PROD01514,Eligendi,Electronics,Samsung,46962.23,3948
PROD01515,Explicabo,Fashion,AmazonBasics,2086.42,4669
PROD01516,Laudantium,Grocery,AmazonBasics,42003.19,750
PROD01517,Molestias,Fashion,AmazonBasics,33153.4,2062
PROD01518,Vero,Home,Sony,26397.97,1154
PROD01519,Ex,Books,Nike,34163.83,3368
PROD01520,Deleniti,Books,Nike,20999.94,1829
PROD01521,In,Home,Nike,41058.96,278
PROD01522,Ratione,Beauty,Sony,23532.6,1498
PROD01523,Tenetur,Beauty,AmazonBasics,33418.55,2899
PROD01524,Ea,Books,Sony,32699.87,1713
PROD01525,Eos,Beauty,AmazonBasics,40284.41,710
PROD01526,Ipsum,Home,Sony,9486.73,2506
PROD01527,Voluptas,Home,AmazonBasics,25143.81,3243
PROD01528,Facere,Books,Nike,9850.65,2360
PROD01529,Atque,Electronics,AmazonBasics,25258.71,4759
PROD01530,Dolores,Grocery,Boat,32632.95,2984
PROD01531,A,Home,AmazonBasics,24277.8,2847
PROD01532,Delectus,Beauty,Samsung,49965.87,1615
PROD01533,Reprehenderit,Home,AmazonBasics,34700.29,1680
PROD01534,Eaque,Grocery,Sony,32460.5,1292
PROD01535,Quaerat,Home,AmazonBasics,29553.83,4905
PROD01536,Deserunt,Electronics,Sony,21878.85,4187
PROD01537,Nesciunt,Electronics,Sony,45359.88,78
PROD01538,Illum,Books,Sony,14243.7,2738
PROD01539,Cum,Fashion,Samsung,22212.73,26
PROD01540,Magni,Books,AmazonBasics,31940.75,4735
PROD01541,Libero,Books,Sony,27291.34,2750
PROD01542,Numquam,Electronics,Boat,37471.95,4123
PROD01543,Odio,Fashion,Boat,13204.44,3190
PROD01544,Omnis,Home,AmazonBasics,49436.99,680
PROD01545,Voluptatum,Electronics,Boat,17357.29,4692
PROD01546,Accusamus,Books,Samsung,35839.51,262
PROD01547,Sunt,Fashion,Samsung,36461.64,3567
PROD01548,Nulla,Grocery,AmazonBasics,43887.35,3121
PROD01549,At,Fashion,Samsung,30785.83,4601
PROD01550,Ex,Fashion,AmazonBasics,38264.94,3383
PROD01551,At,Fashion,AmazonBasics,45372.01,4582
PROD01552,Numquam,Grocery,Samsung,43270.52,4061
PROD01553,Molestias,Books,Samsung,16275.49,1709
PROD01554,Laboriosam,Fashion,Sony,36647.67,3243
PROD01555,Soluta,Beauty,Nike,41368.05,4379
PROD01556,Accusantium,Grocery,Nike,45069.17,608
PROD01557,Autem,Beauty,Boat,22554.04,2438
PROD01558,Natus,Fashion,AmazonBasics,40018.72,3406
PROD01559,Quam,Home,Sony,18928.01,1209
PROD01560,Quisquam,Beauty,Nike,33100.5,3518
PROD01561,Culpa,Home,Nike,22365.35,2156
PROD01562,Sapiente,Grocery,Sony,32510.88,2122
PROD01563,Laborum,Beauty,Nike,18813.67,2328
PROD01564,Cumque,Home,Sony,5065.7,815
PROD01565,Earum,Books,Sony,3537.03,149
PROD01566,Sapiente,Grocery,Boat,26544.5,3086
PROD01567,Blanditiis,Fashion,Nike,49587.18,2196
PROD01568,Expedita,Fashion,Sony,39322.64,2634
PROD01569,Ad,Books,Samsung,4039.77,3260
PROD01570,Aliquid,Fashion,Samsung,15287.28,4790
PROD01571,Quam,Fashion,Boat,27131.1,3231
PROD01572,Et,Fashion,Sony,4755.76,104
PROD01573,Voluptatem,Fashion,Boat,3642.92,4925
PROD01574,Molestias,Beauty,Nike,32021.26,4507
PROD01575,Vitae,Books,Sony,16921.03,970
PROD01576,Quos,Home,AmazonBasics,20297.03,4061
PROD01577,Totam,Beauty,Boat,37367.75,4879
PROD01578,Eligendi,Books,Samsung,28576.76,3690
PROD01579,Quibusdam,Books,Sony,48132.35,3811
PROD01580,Tenetur,Beauty,AmazonBasics,14580.56,4737
PROD01581,Aspernatur,Grocery,Nike,12136.73,3785
PROD01582,Ipsam,Beauty,Nike,40906.56,2154
PROD01583,Aperiam,Fashion,Boat,3446.99,3987
PROD01584,Rerum,Fashion,Nike,43434.27,4323
PROD01585,Velit,Home,Sony,35272.32,2744
PROD01586,Nam,Beauty,AmazonBasics,14501.88,137
PROD01587,Consequatur,Home,Boat,15380.5,2632
PROD01588,Assumenda,Beauty,Samsung,1849.7,2635
PROD01589,In,Beauty,Sony,3662.78,3655
PROD01590,Eos,Electronics,Boat,13607.64,4095
PROD01591,Sunt,Beauty,AmazonBasics,27421.29,3896
PROD01592,Mollitia,Grocery,Nike,2148.59,3736
PROD01593,Et,Beauty,Nike,5106.45,3980
PROD01594,Recusandae,Fashion,Boat,17779.86,116
PROD01595,Optio,Beauty,Nike,46435.57,2772
PROD01596,Culpa,Home,Samsung,27675.08,991
PROD01597,Quibusdam,Fashion,Samsung,32244.59,650
PROD01598,Impedit,Books,Nike,26944.24,1051
PROD01599,Cum,Fashion,Samsung,46814.32,214
PROD01600,Vero,Home,Samsung,15042.63,206
PROD01601,Omnis,Fashion,AmazonBasics,37898.5,2631
PROD01602,Eaque,Electronics,Boat,49885.7,4265
PROD01603,Excepturi,Grocery,Samsung,36778.35,4577
PROD01604,Suscipit,Beauty,Sony,25933.62,3499
PROD01605,Cumque,Grocery,Samsung,40841.86,3191
PROD01606,Nisi,Home,Samsung,18238.82,659
PROD01607,Beatae,Beauty,AmazonBasics,46064.74,3508
PROD01608,Dolorem,Home,Sony,44790.31,4423
PROD01609,Quae,Electronics,Samsung,1515.61,1198
PROD01610,Qui,Grocery,Sony,31415.86,3086
PROD01611,Nobis,Electronics,Nike,29567.63,1038
PROD01612,Repellendus,Grocery,Boat,44914.8,3464
PROD01613,Voluptas,Books,Boat,46562.06,2858
PROD01614,Cum,Electronics,Sony,28836.39,4883
PROD01615,Dolor,Fashion,Sony,12361.21,589
PROD01616,Magni,Grocery,Boat,45636.56,3123
PROD01617,Ex,Fashion,Boat,11192.47,1194
PROD01618,Exercitationem,Fashion,Nike,23407.5,2816
PROD01619,Incidunt,Books,Boat,7169.21,3903
PROD01620,Eum,Books,Sony,842.96,1877
PROD01621,Fugiat,Grocery,AmazonBasics,17017.68,1837
PROD01622,Quaerat,Grocery,Sony,9714.66,260
PROD01623,Vero,Beauty,Samsung,2752.44,176
PROD01624,Facere,Home,Nike,17726.86,4585
PROD01625,Quaerat,Home,AmazonBasics,26104.07,1422
PROD01626,Deleniti,Beauty,AmazonBasics,33631.77,786
PROD01627,Distinctio,Electronics,Nike,17109.45,2907
PROD01628,Rerum,Beauty,Nike,34519.92,1480
PROD01629,Neque,Fashion,Nike,19233.98,4877
PROD01630,Impedit,Beauty,Nike,45666.36,1764
PROD01631,Nihil,Home,Samsung,25268.98,1065
PROD01632,Natus,Electronics,Boat,28449.02,3963
PROD01633,Blanditiis,Grocery,Boat,13883.2,4865
PROD01634,Sed,Fashion,Samsung,49538.52,1226
PROD01635,Beatae,Grocery,Nike,49579.41,4244
PROD01636,Mollitia,Fashion,Nike,22287.18,3668
PROD01637,Commodi,Books,Samsung,42151.05,3433
PROD01638,Tempore,Fashion,Boat,6208.44,3772
PROD01639,Illum,Electronics,Nike,21866.52,3692
PROD01640,A,Grocery,AmazonBasics,99.98,4143
PROD01641,Sed,Home,Samsung,8939.04,3737
PROD01642,Id,Electronics,Samsung,48842.24,3528
PROD01643,Impedit,Books,Samsung,47396.21,4842
PROD01644,Magnam,Grocery,Nike,19093.5,4015
PROD01645,Molestiae,Grocery,AmazonBasics,28003.17,2079
PROD01646,Labore,Grocery,Sony,20351.36,3556
PROD01647,Ipsum,Home,Samsung,11902.52,2559
PROD01648,Et,Fashion,AmazonBasics,218.68,1155
PROD01649,Nam,Books,Boat,35714.19,3071
PROD01650,Voluptates,Home,Samsung,32417.92,4042
PROD01651,Error,Grocery,Samsung,43149.17,2308
PROD01652,Inventore,Fashion,Sony,3624.44,1124
PROD01653,Officiis,Fashion,Nike,25130.64,80
PROD01654,Vero,Fashion,Samsung,8524.68,2634
PROD01655,Consectetur,Fashion,Sony,40829.4,4269
PROD01656,Cumque,Grocery,Samsung,46101.91,4916
PROD01657,Quod,Books,AmazonBasics,49529.9,4258
PROD01658,Doloremque,Beauty,Nike,32465.08,3070
PROD01659,Laudantium,Electronics,Samsung,21329.84,3019
PROD01660,Saepe,Home,AmazonBasics,18765.53,1066
PROD01661,Quis,Beauty,Boat,5563.51,228
PROD01662,Earum,Home,Sony,11790.95,3756
PROD01663,Voluptas,Electronics,Samsung,32694.43,4069
PROD01664,Optio,Home,Nike,12056.31,118
PROD01665,Veniam,Grocery,Boat,27572.93,3527
PROD01666,Excepturi,Fashion,AmazonBasics,2290.24,4629
PROD01667,Architecto,Electronics,Sony,6364.78,2643
PROD01668,Magnam,Fashion,AmazonBasics,14706.39,3108
PROD01669,Ullam,Grocery,Boat,34517.25,3841
PROD01670,Dolorum,Electronics,Sony,44683.21,4953
PROD01671,Ad,Fashion,Samsung,19388.11,216
PROD01672,Perspiciatis,Home,Nike,38727.33,2986
PROD01673,Dignissimos,Books,AmazonBasics,3368.39,56
PROD01674,Dicta,Electronics,Sony,41484.8,3639
PROD01675,Exercitationem,Books,AmazonBasics,24468.67,4227
PROD01676,Quidem,Beauty,AmazonBasics,12711.55,2063
PROD01677,Doloremque,Books,Sony,27525.68,3523
PROD01678,Omnis,Home,Sony,23620.66,31
PROD01679,Magni,Electronics,AmazonBasics,7288.09,2799
PROD01680,Doloremque,Fashion,Boat,46310.9,3383
PROD01681,Ratione,Electronics,AmazonBasics,616.94,4216
PROD01682,Debitis,Books,AmazonBasics,22676.93,2650
PROD01683,Quas,Books,AmazonBasics,19251.74,4737
PROD01684,Praesentium,Books,AmazonBasics,13997.55,2419
PROD01685,Saepe,Fashion,Samsung,2977.1,3325
PROD01686,Quae,Grocery,Nike,35085.14,3829
PROD01687,Qui,Books,AmazonBasics,5138.38,138
PROD01688,Occaecati,Grocery,Boat,17805.33,4583
PROD01689,Earum,Books,Sony,18799.12,4052
PROD01690,Animi,Electronics,Boat,29187.64,4097
PROD01691,Nisi,Books,Boat,35137.69,4764
PROD01692,Fuga,Home,Sony,19926.0,1160
PROD01693,Ea,Electronics,Boat,35420.57,1350
PROD01694,Sapiente,Books,Sony,33801.0,4028
PROD01695,Voluptatibus,Electronics,Sony,7629.04,665
PROD01696,Doloribus,Grocery,Samsung,6209.12,1204
PROD01697,Neque,Home,Sony,14027.21,4346
PROD01698,Consequuntur,Books,Samsung,10053.73,1873
PROD01699,Vero,Books,Samsung,19964.56,2028
PROD01700,Deserunt,Home,Boat,803.51,311
PROD01701,Ea,Books,Samsung,37497.75,3968
PROD01702,Sed,Books,Boat,43028.3,4927
PROD01703,Hic,Books,Samsung,45286.25,3606
PROD01704,Voluptatem,Books,Samsung,11346.42,4015
PROD01705,Architecto,Electronics,Nike,49690.92,2952
PROD01706,Ipsam,Beauty,AmazonBasics,20656.71,3256
PROD01707,Aliquid,Beauty,Samsung,16405.35,450
PROD01708,Excepturi,Beauty,Nike,42103.74,4086
PROD01709,Eaque,Books,AmazonBasics,36086.79,914
PROD01710,Quis,Grocery,Nike,19438.03,4049
PROD01711,Nostrum,Fashion,Nike,27545.5,4139
PROD01712,Perspiciatis,Beauty,Sony,20012.41,4332
PROD01713,Magni,Grocery,Samsung,32416.11,2571
PROD01714,Ipsa,Grocery,Sony,2497.27,287
PROD01715,Suscipit,Books,AmazonBasics,2939.96,3303
PROD01716,Eligendi,Grocery,Nike,9678.94,913
PROD01717,Architecto,Home,AmazonBasics,43182.43,618
PROD01718,Nulla,Grocery,Nike,25487.55,4931
PROD01719,Necessitatibus,Beauty,Nike,48675.94,224
PROD01720,Libero,Fashion,AmazonBasics,5001.2,2162
PROD01721,At,Grocery,Samsung,3661.55,4641
PROD01722,Esse,Beauty,Nike,18773.91,4111
PROD01723,Asperiores,Books,Samsung,31828.99,3009
PROD01724,Doloribus,Beauty,Samsung,44149.99,470
PROD01725,Animi,Books,Sony,15012.19,1955
PROD01726,Hic,Fashion,Nike,21025.88,306
PROD01727,Placeat,Electronics,Boat,25266.78,4324
PROD01728,A,Fashion,AmazonBasics,14393.44,1018
PROD01729,Architecto,Electronics,Nike,19082.44,151
PROD01730,Velit,Beauty,Samsung,22640.0,1850
PROD01731,Unde,Grocery,Samsung,34018.09,2863
PROD01732,Veritatis,Home,Boat,35005.32,3508
PROD01733,Doloremque,Grocery,AmazonBasics,887.74,4854
PROD01734,Quo,Home,Sony,10157.96,2768
PROD01735,Esse,Beauty,AmazonBasics,795.57,2760
PROD01736,Distinctio,Grocery,Sony,21999.85,3077
PROD01737,Alias,Beauty,Samsung,4875.86,1435
PROD01738,Nulla,Fashion,Sony,7929.75,3450
PROD01739,Ipsa,Fashion,Boat,13747.16,2073
PROD01740,Aperiam,Books,AmazonBasics,6093.37,2407
PROD01741,Saepe,Beauty,AmazonBasics,15910.17,1140
PROD01742,Reiciendis,Beauty,AmazonBasics,40170.17,1062
PROD01743,Blanditiis,Beauty,Sony,16933.92,4626
PROD01744,Iusto,Books,Boat,11082.38,924
PROD01745,Corrupti,Books,AmazonBasics,47684.63,1725
PROD01746,Neque,Books,Boat,2575.96,4014
PROD01747,In,Beauty,AmazonBasics,14507.98,1913
PROD01748,Sed,Beauty,Boat,13348.55,3203
PROD01749,Expedita,Books,Samsung,24794.26,410
PROD01750,Ullam,Home,Samsung,48019.16,2503
PROD01751,Mollitia,Home,Nike,6581.73,2095
PROD01752,Nemo,Fashion,AmazonBasics,23436.41,2914
PROD01753,Tempore,Fashion,Boat,44593.43,2212
PROD01754,Sapiente,Home,AmazonBasics,1415.97,495
PROD01755,Iste,Grocery,Boat,2133.89,1681
PROD01756,Ipsum,Fashion,AmazonBasics,2875.24,701
PROD01757,Quis,Books,AmazonBasics,5481.52,651
PROD01758,Voluptatibus,Fashion,Nike,24190.05,1374
PROD01759,Sapiente,Beauty,Samsung,37229.05,3329
PROD01760,Ducimus,Electronics,AmazonBasics,46614.76,3725
PROD01761,Veniam,Electronics,Nike,10606.81,3125
PROD01762,Ullam,Beauty,Nike,9695.24,3887
PROD01763,A,Books,Nike,11163.01,1952
PROD01764,Veritatis,Grocery,AmazonBasics,13298.29,3916
PROD01765,Sequi,Grocery,Boat,7779.7,263
PROD01766,Recusandae,Beauty,AmazonBasics,40620.05,2703
PROD01767,Ipsa,Electronics,Boat,18013.61,1412
PROD01768,Explicabo,Electronics,Sony,47986.45,1132
PROD01769,Possimus,Home,Sony,21839.74,2477
PROD01770,Delectus,Grocery,Nike,33117.91,4262
PROD01771,Ea,Beauty,Samsung,2918.19,2951
PROD01772,Harum,Books,AmazonBasics,23840.85,2920
PROD01773,Id,Grocery,Samsung,6128.21,1777
PROD01774,Corrupti,Beauty,Nike,37243.42,2632
PROD01775,Amet,Electronics,AmazonBasics,22444.08,2584
PROD01776,Expedita,Fashion,Sony,10341.71,2334
PROD01777,Blanditiis,Books,Sony,18516.24,1580
PROD01778,Non,Electronics,Nike,1206.72,4996
PROD01779,Occaecati,Beauty,Nike,7902.89,4394
PROD01780,Molestias,Beauty,Sony,47184.64,1134
PROD01781,Itaque,Home,Nike,45844.82,2148
PROD01782,Excepturi,Books,Nike,1615.87,1966
PROD01783,Natus,Fashion,Boat,2557.44,2626
PROD01784,Repudiandae,Beauty,Nike,2736.01,2132
